is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn
0,0,3.82,9,0,0.0,0.0,0,1
1,1,10.65,10,0,56.8,7.4,0,0
1,0,7.27,20,0,13.1,1.2,0,1
1,0,8.07,25,0,64.8,3.5,0,1
1,1,8.62,6,0,51.2,2.6,0,1
1,0,6.79,17,0,9.0,1.3,6,1
1,0,7.31,20,0,4.5,0.2,0,1
1,1,10.64,13,0,99.9,8.2,4,0
1,1,4.51,0,0,0.0,0.0,7,1
1,0,6.6,0,0,3.6,0.4,7,1
1,1,10.64,25,0,99.0,4.5,0,0
0,0,7.77,80,0,0.0,0.0,0,1
1,0,6.69,0,0,18.2,0.8,4,1
1,0,4.44,20,0,0.0,0.0,0,1
0,0,4.14,13,0,0.0,0.0,0,1
1,1,5.81,22,0,0.0,0.0,0,1
0,0,6.24,0,0,0.1,0.0,0,1
1,0,7.47,9,0,8.0,1.0,5,1
1,0,5.67,56,0,0.0,0.0,0,1
1,0,10.62,22,0,11.1,2.1,0,0
0,0,5.77,0,0,0.0,0.0,0,1
1,0,10.61,10,0,202.0,16.8,0,0
1,0,10.61,12,0,1.6,0.3,2,0
1,1,10.59,24,0,37.5,3.6,0,0
1,1,11.42,17,0,14.8,1.9,0,1
1,1,4.28,0,0,0.0,0.0,0,1
1,0,8.78,25,2,44.0,4.7,0,1
0,0,4.39,14,1,0.0,0.0,0,1
1,0,5.2,0,0,0.0,0.0,0,1
1,1,4.76,0,0,0.0,0.0,0,1
1,1,10.57,10,0,12.3,1.5,0,0
1,1,5.35,14,0,0.0,0.0,0,1
1,0,5.65,36,0,0.0,0.0,0,1
0,0,3.78,0,0,0.0,0.0,7,1
0,0,6.22,0,0,1.7,0.1,5,1
0,0,4.08,0,0,0.0,0.0,6,1
0,0,9.5,21,0,0.0,0.0,0,1
0,0,3.84,0,0,0.0,0.0,0,1
1,0,10.53,33,0,120.9,4.7,0,1
0,0,5.57,0,0,0.0,0.0,1,1
1,0,7.64,20,7,4.9,0.1,3,1
1,0,9.13,24,0,11.3,1.2,0,1
1,0,8.99,32,1,2.6,1.7,0,1
0,0,6.4,0,1,2.1,0.2,4,1
1,0,4.19,0,0,0.0,0.0,6,1
1,0,10.81,0,0,0.0,0.0,0,1
1,0,7.38,10,0,4.1,0.3,7,1
1,1,10.54,9,0,9.6,0.3,0,0
0,0,10.53,24,0,43.689911396102545,4.192075723644861,0,0
1,0,6.43,21,0,43.2,2.2,0,1
1,0,10.52,18,0,86.6,7.9,0,0
0,0,4.2,0,0,0.0,0.0,0,1
0,0,4.22,14,0,0.0,0.0,0,1
0,0,4.51,0,0,0.0,0.0,6,1
1,1,4.22,22,0,0.0,0.0,0,1
0,0,5.5,55,0,0.0,0.0,0,1
1,0,5.36,0,0,0.0,0.0,7,1
1,0,6.33,44,0,3.0,0.2,0,1
0,0,5.75,13,2,17.3,1.8,0,1
0,0,6.29,0,0,4.4,0.3,7,1
1,0,10.78,0,0,0.0,0.0,0,1
1,0,4.68,13,0,0.0,0.0,0,1
1,0,6.27,22,0,11.6,0.6,0,1
0,0,4.18,0,0,0.0,0.0,0,1
1,1,7.67,32,0,15.1,0.8,0,1
0,0,4.1,0,0,0.0,0.0,0,1
0,0,5.24,0,0,0.0,0.0,3,1
1,0,9.13,11,1,39.1,1.9,0,1
0,0,10.39,27,0,171.2,8.5,1,0
1,1,10.39,32,0,154.2,5.4,0,0
1,0,10.39,25,0,54.0,5.6,0,0
1,0,4.01,14,0,0.0,0.0,0,1
1,0,3.9,0,0,0.0,0.0,7,1
1,0,10.38,24,0,143.6,10.5,0,0
0,0,5.38,13,0,0.0,0.0,0,1
0,0,6.52,20,2,18.1,1.6,0,1
1,0,4.69,12,0,0.0,0.0,0,1
0,0,4.27,8,0,0.0,0.0,0,1
1,0,5.16,0,0,0.0,0.0,1,1
1,1,5.72,14,0,0.0,0.0,0,1
1,1,5.22,0,0,0.0,0.0,1,1
1,0,7.78,26,0,52.9,2.7,0,1
1,1,10.35,15,0,45.5,4.7,0,0
0,0,7.24,18,3,18.5,1.1,0,1
1,0,7.19,10,1,5.5,0.5,4,1
1,0,10.55,21,2,20.0,1.8,0,1
0,0,5.56,23,5,41.8,7.9,0,1
1,1,3.64,20,0,0.2,0.2,2,1
1,1,9.51,24,0,6.0,1.1,0,1
0,0,3.81,0,2,0.0,0.0,5,1
0,0,5.44,0,0,0.0,0.0,7,1
1,1,10.33,24,0,41.8,4.4,0,0
1,1,10.69,19,0,6.5,0.5,0,1
1,0,6.41,0,0,0.0,0.0,0,1
1,0,5.48,21,0,0.0,0.0,0,1
1,0,10.32,20,0,386.3,17.0,0,0
1,1,10.32,12,0,115.6,7.5,0,0
0,0,6.69,0,0,0.0,0.0,0,1
0,0,5.6,23,0,2.2,0.4,0,1
1,0,10.31,20,0,6.8,0.4,0,0
1,0,4.42,0,0,0.0,0.0,2,1
1,0,10.3,20,0,24.1,3.0,0,0
0,0,4.28,13,0,0.0,0.0,0,1
0,0,6.21,14,0,17.6,1.3,0,1
1,1,10.3,12,1,69.4,4.0,0,0
1,1,10.3,10,0,12.6,3.0,0,0
1,0,3.61,0,0,0.0,0.0,4,1
0,0,4.55,23,0,0.0,0.0,0,1
1,1,5.27,0,0,0.0,0.0,1,1
1,0,10.28,21,0,117.4,4.5,0,0
0,0,6.79,37,0,24.1,3.0,0,1
0,0,10.27,24,0,143.1,6.0,0,0
0,0,3.65,0,0,0.0,0.0,0,1
1,0,8.22,25,0,45.9,2.1,0,1
0,0,3.68,21,0,0.0,0.0,0,1
1,1,10.27,18,0,18.9,1.4,0,0
0,0,3.75,13,2,0.0,0.0,0,1
1,0,10.25,22,0,40.2,4.1,0,0
0,0,6.85,22,0,8.7,0.3,0,1
1,0,10.25,22,0,40.4,2.5,0,0
1,1,3.98,20,0,0.0,0.0,0,1
1,1,10.24,20,0,8.0,0.8,0,0
0,0,5.01,0,0,0.0,0.0,0,1
1,0,4.75,0,0,0.0,0.0,1,1
1,0,10.24,20,0,43.6,3.1,0,0
1,0,8.16,24,0,42.1,3.3,0,1
0,0,5.78,0,0,0.0,0.0,0,1
0,0,3.86,17,0,0.0,0.0,4,1
0,0,3.58,0,0,0.0,0.0,6,1
0,0,3.85,0,0,0.0,0.0,7,1
1,1,8.02,16,2,6.7,0.7,0,1
0,0,3.39,13,0,0.0,0.0,0,1
1,0,9.02,28,0,74.4,3.7,0,1
1,1,10.23,20,0,3.9,1.0,0,0
1,0,6.61,0,0,2.6,0.4,2,1
0,0,4.93,0,3,0.0,0.0,0,1
1,1,10.23,15,1,104.0,10.1,0,0
0,0,3.91,0,0,0.0,0.0,0,1
1,1,3.9,10,0,0.0,0.0,0,1
1,1,10.22,14,0,11.5,0.5,0,0
0,0,5.41,22,0,0.0,0.0,0,1
0,0,6.44,23,0,15.0,2.1,0,1
0,0,7.73,20,0,0.0,0.0,0,1
0,0,3.91,0,0,0.0,0.0,0,1
1,0,7.07,10,1,28.2,1.7,2,1
1,1,4.89,13,0,0.0,0.0,0,1
0,0,3.87,0,0,0.0,0.0,4,1
1,0,10.22,21,0,5.0,0.2,0,0
0,0,5.69,7,0,2.2,0.1,3,1
1,0,7.93,10,0,7.1,0.5,7,1
0,0,7.38,22,0,26.7,2.0,0,1
1,1,10.22,12,0,56.9,4.0,0,0
0,0,7.21,10,2,0.2,0.0,0,1
1,1,10.22,12,0,18.9,5.2,6,0
0,0,3.39,0,0,0.0,0.0,1,1
1,0,10.22,12,0,38.1,2.8,0,0
1,0,6.75,0,0,0.8,0.1,3,1
1,1,9.6,0,0,178.2,11.3,0,1
1,1,10.19,20,0,49.9,5.9,0,0
1,0,4.49,0,0,0.0,0.0,3,1
1,0,6.14,20,0,1.4,0.1,0,1
0,0,3.71,0,0,0.0,0.0,0,1
0,0,4.1,14,0,0.0,0.0,0,1
1,1,10.17,22,0,34.1,2.0,0,0
1,1,10.16,25,0,92.3,8.4,0,0
1,0,10.16,19,0,87.7,6.7,0,0
0,0,3.62,0,0,0.0,0.0,2,1
1,0,5.18,23,0,0.0,0.0,0,1
0,0,5.08,13,0,0.0,0.0,0,1
1,1,4.77,14,0,0.0,0.0,0,1
0,0,5.6,0,1,7.7,0.7,7,1
0,0,3.31,0,0,0.0,0.0,0,1
0,0,4.52,17,1,0.0,0.0,3,1
0,0,3.77,14,0,0.0,0.0,0,1
1,1,5.65,0,0,0.9,0.1,3,1
1,1,10.13,13,0,4.8,1.4,0,0
0,0,3.53,0,0,0.0,0.0,1,1
0,0,3.82,0,0,0.0,0.0,0,1
0,0,3.53,0,0,0.0,0.0,5,1
1,1,10.12,17,0,30.8,0.9,0,0
0,0,6.14,0,0,0.7,0.1,1,1
1,1,10.12,15,0,10.9,0.7,0,0
1,1,10.12,10,0,3.2,0.2,0,0
0,0,3.27,0,0,0.0,0.0,7,1
1,1,10.11,24,0,16.4,1.2,0,0
1,1,6.3,0,1,7.8,0.5,6,1
0,0,3.45,13,0,0.0,0.0,0,1
0,0,4.31,14,0,0.0,0.0,0,1
1,1,6.17,21,0,8.9,2.2,0,1
0,0,4.35,0,0,0.0,0.0,6,1
1,1,5.68,13,0,1.3,0.2,0,1
1,0,3.97,14,0,0.0,0.0,0,1
1,1,3.72,0,0,0.0,0.0,0,1
0,0,3.93,22,0,0.0,0.0,0,1
1,0,4.42,0,0,0.0,0.0,0,1
1,1,10.08,25,0,4.5,0.4,0,0
1,1,10.07,21,0,85.3,6.0,0,0
1,0,6.13,18,0,18.2,1.1,0,1
1,0,5.55,0,1,2.9,0.2,6,1
0,0,3.38,0,0,0.0,0.0,6,1
1,1,10.32,14,0,67.5,7.1,0,1
1,0,10.05,19,0,48.4,1.5,0,0
1,0,5.65,22,0,1.5,0.1,0,1
1,0,10.32,20,0,43.5,1.7,0,1
1,1,10.04,14,0,81.5,3.0,1,0
1,0,3.79,32,1,0.0,0.0,0,1
1,0,4.9,0,0,0.0,0.0,0,1
0,0,3.72,0,0,0.0,0.0,0,1
1,1,10.03,17,0,129.3,5.4,0,0
1,1,10.03,11,0,17.4,9.1,0,0
1,0,5.98,0,0,5.4,0.8,7,1
1,0,8.84,28,1,76.0,6.1,0,1
1,0,9.6,21,0,48.5,10.4,0,1
1,0,5.58,0,0,0.8,0.1,2,1
1,0,4.55,0,1,0.0,0.0,7,1
0,0,3.3,0,0,0.0,0.0,0,1
1,0,6.86,10,0,4.0,0.4,6,1
0,0,5.37,76,1,32.8,4.6,0,1
1,1,10.01,24,0,73.3,2.7,0,0
0,0,6.06,0,2,11.7,1.9,1,1
1,0,5.9,0,0,2.5,0.3,4,1
0,0,3.69,0,0,0.0,0.0,0,1
1,0,3.54,13,0,0.0,0.0,0,1
1,0,7.01,14,0,37.5,1.5,0,1
0,0,3.68,0,0,0.0,0.0,0,1
0,0,6.31,0,0,0.8,0.1,2,1
1,0,5.6,0,0,1.2,0.2,5,1
1,0,5.48,53,0,30.6,1.8,0,1
1,0,9.98,11,0,2.5,0.3,1,0
1,0,7.88,26,0,49.8,1.8,0,1
0,0,3.66,0,0,0.0,0.0,0,1
1,1,3.98,22,0,0.0,0.0,0,1
1,1,6.57,0,0,1.6,0.1,5,1
0,0,5.0,0,0,0.0,0.0,0,1
0,0,5.15,13,3,4.9,1.4,0,1
0,0,5.69,0,0,2.5,0.4,5,1
1,0,4.67,14,0,0.0,0.0,0,1
1,0,4.65,23,0,0.0,0.0,0,1
0,0,3.64,0,0,0.0,0.0,0,1
1,0,4.73,0,1,0.0,0.0,6,1
1,1,9.51,22,0,15.5,0.5,0,1
1,1,5.19,0,0,0.0,0.0,0,1
1,1,9.95,15,0,113.6,7.2,0,0
1,0,9.95,22,0,13.6,0.5,0,0
1,0,5.28,17,3,203.4,11.8,0,1
1,0,4.7,0,0,0.0,0.0,0,1
1,0,7.57,26,1,23.0,0.7,0,1
0,0,8.29,34,0,38.8,0.9,0,1
1,0,9.93,26,0,0.1,0.0,0,0
1,1,5.38,19,0,12.4,0.6,1,1
1,0,9.92,24,0,43.689911396102545,4.192075723644861,0,0
0,0,3.56,13,0,0.0,0.0,0,1
1,1,9.92,11,0,0.3,0.0,0,0
1,0,9.92,22,0,113.1,4.9,0,0
1,0,9.92,25,0,4.3,0.2,0,0
1,1,4.55,0,0,0.0,0.0,3,1
0,0,3.6,0,0,0.0,0.0,0,1
1,0,7.73,18,0,58.6,3.5,0,1
1,0,3.96,20,0,0.0,0.0,0,1
1,1,4.31,0,0,0.0,0.0,4,1
0,0,3.56,13,1,0.0,0.0,0,1
1,1,9.9,15,0,82.4,4.2,0,0
1,0,6.82,18,0,3.3,0.4,0,1
0,0,5.89,0,0,1.2,0.2,4,1
0,0,3.58,0,0,0.0,0.0,0,1
1,1,5.85,16,0,11.7,1.0,0,1
1,0,4.47,13,1,0.0,0.0,0,1
1,0,9.88,21,0,43.7,2.8,0,0
0,0,3.65,0,0,0.0,0.0,5,1
1,0,8.42,10,0,0.5,0.0,0,1
0,0,3.56,0,0,0.0,0.0,0,1
1,0,6.67,10,0,0.8,0.0,1,1
0,0,8.85,9,0,0.0,0.0,0,1
0,0,5.82,22,0,6.3,4.6,0,1
1,1,9.88,10,4,81.5,4.9,0,0
1,0,9.88,19,0,28.7,1.2,0,0
1,0,9.87,20,0,49.6,3.4,0,0
0,0,8.27,8,0,3.2,0.4,6,1
1,0,9.87,12,0,46.0,2.4,0,0
1,1,6.73,19,0,44.7,9.3,0,1
0,0,3.47,56,2,0.0,0.0,0,1
1,0,6.62,24,0,7.2,0.4,1,1
0,0,3.42,48,5,0.0,0.0,0,1
1,0,5.58,23,0,19.6,2.0,0,1
1,1,9.86,15,0,39.5,4.0,0,0
1,1,9.86,16,0,93.5,5.4,0,0
1,0,6.62,15,0,4.4,0.4,4,1
1,0,4.93,21,0,0.0,0.0,0,1
1,1,9.86,29,0,56.2,7.9,0,0
1,1,3.54,0,0,0.0,0.0,0,1
1,0,5.98,39,0,4.0,0.8,0,1
1,0,6.03,17,0,10.1,1.1,0,1
0,0,7.13,13,0,6.3,0.4,7,1
1,1,5.41,12,0,0.8,0.1,0,1
1,0,5.44,18,2,14.5,1.3,0,1
1,0,9.74,8,1,3.2,0.2,2,1
0,0,8.54,11,0,6.8,0.7,7,1
0,0,4.27,0,0,0.0,0.0,0,1
1,0,7.73,19,0,44.8,2.5,0,1
1,1,9.84,16,0,28.4,1.1,0,0
0,0,6.31,20,0,9.9,0.9,0,1
0,0,3.53,0,0,0.0,0.0,0,1
1,1,5.05,0,0,1.8,0.2,6,1
1,1,10.59,0,0,0.0,0.0,0,1
0,0,3.53,0,0,0.0,0.0,0,1
1,1,7.68,8,0,3.7,0.4,5,1
1,0,6.73,13,0,4.9,0.4,5,1
1,0,8.64,24,0,13.1,0.3,0,1
1,0,3.33,0,0,0.0,0.0,5,1
1,0,5.69,0,0,1.7,0.2,3,1
1,1,9.83,13,0,16.2,1.1,0,0
1,1,9.83,10,0,19.4,2.8,0,0
0,0,5.37,14,1,19.4,1.3,0,1
0,0,3.04,13,0,0.0,0.0,0,1
1,0,5.3,24,1,12.2,0.9,0,1
1,0,9.83,20,0,71.5,3.3,0,0
0,0,6.01,11,0,9.0,1.6,2,1
0,0,3.61,14,3,0.0,0.0,0,1
0,0,8.37,24,0,54.9,1.8,0,1
1,1,5.2,23,3,1.2,0.1,0,1
0,0,3.28,0,0,0.0,0.0,1,1
1,0,9.82,4,0,6.2,0.5,2,0
1,0,9.82,21,0,9.4,2.2,0,0
1,0,8.01,9,0,0.0,0.0,0,1
1,0,9.82,22,1,88.3,6.3,0,0
0,0,4.09,0,1,0.0,0.0,5,1
1,1,9.81,17,0,20.1,5.4,0,0
1,0,4.76,0,0,0.0,0.0,4,1
0,0,3.07,14,0,0.0,0.0,0,1
1,1,3.66,13,0,0.0,0.0,0,1
1,0,7.66,20,0,1.6,0.1,0,1
0,0,4.35,0,0,0.0,0.0,6,1
1,0,3.66,0,0,0.0,0.0,3,1
0,0,3.07,0,0,0.0,0.0,1,1
1,0,4.1,0,3,0.0,0.0,7,1
1,0,9.8,20,0,5.3,1.0,0,0
1,0,9.8,21,0,19.2,2.1,0,0
1,1,6.25,23,0,0.0,0.0,0,1
1,1,4.85,23,0,0.0,0.0,0,1
1,1,9.8,15,0,41.8,2.1,0,0
1,0,6.49,20,0,7.4,1.0,0,1
1,0,4.95,0,0,0.0,0.0,5,1
0,0,3.47,0,0,0.0,0.0,0,1
1,1,7.33,9,0,0.0,0.0,0,1
1,1,9.67,12,0,101.8,6.1,0,1
0,0,6.1,24,1,5.4,0.3,0,1
1,1,3.92,0,0,0.0,0.0,4,1
1,0,4.63,0,7,0.0,0.0,5,1
0,0,3.55,14,0,0.0,0.0,0,1
1,1,9.78,10,1,139.9,17.3,0,0
1,1,10.18,0,0,0.0,0.0,0,1
0,0,3.47,0,0,0.0,0.0,0,1
1,0,5.74,15,0,3.8,0.5,0,1
1,0,7.62,26,1,11.3,0.4,0,1
1,0,5.23,23,1,16.8,0.9,0,1
0,0,3.3,0,0,0.0,0.0,6,1
1,0,4.54,19,0,0.0,0.0,0,1
1,0,3.36,13,0,0.0,0.0,0,1
0,0,3.04,0,0,0.0,0.0,5,1
0,0,3.3,22,1,0.0,0.0,0,1
1,0,4.53,0,2,0.0,0.0,6,1
1,0,9.77,19,0,15.2,1.4,0,0
1,0,6.39,23,0,2.2,0.3,0,1
0,0,3.06,0,0,0.0,0.0,7,1
1,1,5.48,33,0,8.1,0.6,0,1
0,0,8.44,32,0,26.5,1.7,0,1
1,1,9.76,16,0,133.6,13.0,0,0
1,0,3.35,73,4,0.0,0.0,0,1
1,0,9.76,21,0,43.689911396102545,4.192075723644861,0,0
1,1,9.38,12,0,40.8,7.3,0,1
0,0,3.53,0,1,0.0,0.0,5,1
1,0,6.04,0,0,0.5,0.1,1,1
1,0,3.29,14,0,0.0,0.0,0,1
0,0,3.1,0,0,0.0,0.0,0,1
1,1,9.11,21,0,8.4,2.0,0,1
0,0,7.65,18,0,5.9,0.3,0,1
1,1,9.75,16,0,91.9,26.1,0,0
1,1,3.59,0,2,0.0,0.0,2,1
0,0,3.1,12,0,0.0,0.0,0,1
0,0,3.43,0,0,0.0,0.0,0,1
0,0,3.51,64,0,0.0,0.0,0,1
1,0,9.75,25,0,54.4,4.0,0,0
0,0,3.47,0,1,0.0,0.0,6,1
1,0,4.2,14,0,0.0,0.0,0,1
0,0,3.99,13,0,0.0,0.0,0,1
0,0,3.42,0,0,0.0,0.0,0,1
1,1,9.74,16,1,68.2,4.0,0,0
0,0,4.25,12,0,0.0,0.0,0,1
1,0,3.37,16,1,0.0,0.0,0,1
1,1,9.73,15,0,10.2,1.4,0,0
1,1,9.73,24,11,163.9,19.0,0,0
1,0,8.59,19,0,53.4,1.8,0,1
1,0,4.15,18,0,0.0,0.0,4,1
0,0,5.07,13,0,2.9,0.2,0,1
0,0,3.28,0,0,0.0,0.0,0,1
1,1,9.73,17,1,19.4,0.9,0,0
1,0,3.0,13,1,0.0,0.0,0,1
0,0,4.27,14,3,0.0,0.0,0,1
1,1,4.29,49,0,0.0,0.0,0,1
0,0,9.73,59,0,37.0,3.3,0,0
1,0,6.35,14,0,40.9,3.5,0,1
1,0,4.7,23,0,0.0,0.0,0,1
0,0,9.72,0,0,43.689911396102545,4.192075723644861,0,0
1,1,9.72,15,0,15.5,0.4,0,0
1,0,7.21,28,0,26.3,0.8,0,1
1,1,5.37,21,0,5.9,0.4,0,1
0,0,5.67,20,0,29.3,2.9,0,1
0,0,5.84,28,0,36.7,2.1,0,1
1,0,7.36,8,0,3.2,0.1,2,1
1,1,6.47,10,0,0.2,0.0,0,1
0,0,3.16,23,5,0.0,0.0,0,1
1,1,6.82,9,0,0.0,0.0,0,1
0,0,3.34,23,0,0.0,0.0,0,1
0,0,3.4,14,0,0.0,0.0,0,1
1,1,6.08,23,0,26.2,3.3,0,1
0,0,4.07,0,0,0.0,0.0,6,1
0,0,3.48,0,0,0.0,0.0,6,1
0,0,3.4,54,3,0.0,0.0,0,1
1,1,4.01,0,1,0.0,0.0,7,1
0,0,3.04,22,9,0.0,0.0,0,1
1,0,9.71,22,1,98.0,11.7,0,0
1,1,3.33,0,0,0.0,0.0,3,1
1,1,7.38,26,1,43.8,4.6,0,1
1,1,9.7,10,0,28.6,1.5,1,0
0,0,3.39,0,0,0.0,0.0,0,1
1,0,7.3,15,0,7.9,0.6,7,1
1,0,3.67,23,2,0.0,0.0,0,1
1,0,3.04,22,4,0.0,0.0,0,1
1,1,3.33,0,0,0.0,0.0,6,1
0,0,3.13,13,0,0.0,0.0,0,1
0,0,3.41,23,0,0.0,0.0,0,1
1,1,9.7,5,0,5.9,0.3,3,0
1,0,9.69,22,0,179.0,8.5,0,0
1,1,9.69,12,0,23.1,7.0,0,0
0,0,3.38,0,0,0.0,0.0,0,1
1,0,10.03,23,0,32.0,4.3,0,1
1,0,6.44,20,0,8.8,0.9,0,1
0,0,3.3,17,0,0.0,0.0,0,1
0,0,7.65,10,0,2.9,0.4,7,1
1,0,2.91,0,0,0.0,0.0,7,1
0,0,4.72,0,0,0.0,0.0,7,1
0,0,5.41,24,13,21.6,3.0,0,1
0,0,3.97,14,0,0.0,0.0,0,1
0,0,3.02,0,0,0.0,0.0,6,1
1,0,3.24,0,2,0.0,0.0,6,1
1,0,5.21,19,0,6.2,0.9,0,1
1,1,9.68,10,3,22.8,0.8,0,0
1,0,5.88,0,1,0.6,0.1,1,1
0,0,2.96,0,0,0.0,0.0,0,1
0,0,3.51,13,5,0.0,0.0,0,1
0,0,3.43,2,0,0.0,0.0,0,1
0,0,3.26,21,0,0.0,0.0,0,1
1,1,7.63,18,0,19.4,1.1,0,1
1,1,9.35,22,0,17.3,2.3,0,1
1,1,7.34,24,0,21.5,1.9,0,1
1,1,9.67,12,0,31.3,1.8,0,0
1,1,3.41,0,1,0.0,0.0,6,1
1,0,7.29,16,0,24.8,3.0,0,1
0,0,6.84,25,0,174.1,6.1,0,1
0,0,4.85,24,0,0.1,0.0,0,1
0,0,9.65,23,0,3.1,0.2,0,0
0,0,3.12,14,3,0.0,0.0,0,1
0,0,3.08,13,0,0.0,0.0,0,1
1,0,3.24,0,0,0.0,0.0,1,1
0,0,3.08,0,3,0.0,0.0,5,1
1,1,3.49,23,0,0.0,0.0,0,1
1,1,9.04,0,0,58.4,8.8,0,1
1,1,5.79,0,0,0.1,0.0,0,1
0,0,7.32,10,0,4.8,0.5,6,1
1,0,4.45,13,0,0.0,0.0,0,1
0,0,3.63,0,0,0.0,0.0,0,1
0,0,6.3,10,0,6.0,0.7,7,1
0,0,2.84,0,0,0.0,0.0,0,1
1,0,6.95,22,2,23.1,2.9,0,1
1,0,9.61,8,0,132.5,5.5,0,0
1,0,9.61,20,1,79.7,6.3,0,0
1,1,6.55,10,0,0.0,0.0,0,1
0,0,5.71,17,2,3.9,0.5,0,1
1,0,7.48,7,0,0.0,0.0,0,1
0,0,5.55,20,0,59.3,7.5,0,1
1,0,5.54,15,0,16.5,2.2,0,1
1,0,4.72,16,1,0.0,0.0,0,1
0,0,6.94,24,0,13.9,9.5,0,1
0,0,2.85,18,0,0.0,0.0,0,1
1,0,9.98,0,0,0.0,0.0,0,1
0,0,3.62,14,0,0.0,0.0,0,1
0,0,4.15,0,1,0.0,0.0,2,1
0,0,3.24,13,0,0.0,0.0,0,1
1,1,9.58,21,0,163.3,8.0,0,0
1,1,5.95,0,0,21.4,1.4,3,1
0,0,6.41,24,0,19.1,1.8,0,1
0,0,5.85,0,1,8.3,0.3,7,1
1,1,9.93,11,0,53.4,4.9,0,1
1,1,9.57,15,0,11.1,0.5,0,0
0,0,4.81,19,0,0.0,0.0,0,1
1,1,9.57,33,0,145.4,6.5,0,0
0,0,3.25,0,0,0.0,0.0,0,1
1,1,9.21,20,0,127.3,7.3,0,1
1,0,3.82,14,0,0.0,0.0,1,1
1,1,9.56,15,0,81.9,4.9,0,0
0,0,3.68,23,3,0.0,0.0,0,1
1,0,5.95,21,0,0.3,0.0,0,1
1,1,3.99,14,1,0.0,0.0,0,1
0,0,7.94,12,0,1.4,0.1,0,1
1,1,9.55,22,0,25.6,3.3,0,0
0,0,9.55,24,0,29.8,1.2,0,0
0,0,2.76,0,0,0.0,0.0,0,1
0,0,3.41,0,0,0.0,0.0,6,1
1,0,4.88,0,0,0.7,0.0,1,1
1,0,2.97,15,0,0.0,0.0,0,1
1,0,5.34,14,0,6.3,1.2,0,1
1,1,9.04,32,0,2.7,0.2,0,1
0,0,6.19,16,0,69.6,3.9,0,1
0,0,3.3,0,2,0.0,0.0,0,1
0,0,7.16,15,0,0.0,0.0,0,1
0,0,9.54,33,0,45.5,2.3,0,0
0,0,4.65,0,0,0.0,0.0,6,1
1,0,4.8,0,0,2.1,0.3,3,1
1,0,9.53,22,0,33.7,1.6,0,0
1,1,9.53,19,0,12.2,0.6,0,0
1,0,3.14,14,0,0.0,0.0,0,1
0,0,3.13,14,0,0.0,0.0,0,1
0,0,3.72,14,0,0.0,0.0,0,1
1,1,9.52,25,0,60.0,4.3,0,0
0,0,4.43,0,0,0.0,0.0,0,1
1,0,6.73,14,0,0.0,0.0,0,1
1,0,9.51,21,0,157.2,7.7,0,0
1,0,9.51,11,1,21.5,1.4,0,0
0,0,3.19,0,0,0.0,0.0,0,1
1,0,3.32,3,0,0.0,0.0,0,1
1,1,7.85,26,0,41.4,12.3,0,1
1,0,7.41,20,0,0.8,0.0,0,1
1,0,4.07,13,0,0.0,0.0,0,1
0,0,2.78,0,0,0.0,0.0,6,1
1,1,4.1,12,0,0.0,0.0,0,1
1,1,5.47,39,1,7.6,1.3,0,1
0,0,5.04,20,0,4.3,0.3,0,1
0,0,4.85,0,0,0.0,0.0,0,1
0,0,3.16,0,0,0.0,0.0,0,1
1,1,9.48,19,0,16.1,3.3,0,0
0,0,3.16,0,0,0.0,0.0,0,1
1,1,9.47,17,0,5.5,0.6,0,0
0,0,4.63,7,0,0.0,0.0,0,1
1,0,9.47,12,0,114.0,14.3,0,0
1,0,6.42,36,0,72.2,6.5,0,1
1,0,8.78,27,0,3.7,0.1,0,1
1,0,8.67,17,0,1.3,0.4,0,1
1,0,6.44,8,0,9.3,0.8,6,1
1,0,8.42,20,0,29.7,2.8,0,1
1,0,5.45,15,0,7.9,1.1,0,1
1,0,6.48,20,0,4.8,0.3,2,1
0,0,3.06,18,3,0.0,0.0,0,1
1,1,9.46,17,2,84.3,8.4,0,0
1,0,9.46,22,0,28.1,2.3,0,0
0,0,3.16,21,0,0.0,0.0,0,1
1,0,9.45,21,0,115.5,8.4,0,0
0,0,3.91,23,3,0.0,0.0,0,1
0,0,3.58,24,3,0.0,0.0,0,1
1,0,9.45,12,5,18.2,2.0,0,0
0,0,3.65,54,0,0.0,0.0,0,1
0,0,6.47,10,0,1.8,0.3,2,1
1,0,9.44,19,1,35.4,2.1,0,0
0,0,2.9,13,0,0.0,0.0,0,1
1,1,7.17,23,0,43.4,2.8,0,1
1,0,5.78,22,1,8.8,0.7,0,1
1,0,5.46,16,0,9.1,1.1,0,1
0,0,2.85,0,0,0.0,0.0,0,1
0,0,3.47,0,0,0.0,0.0,6,1
1,0,9.44,22,0,94.0,4.6,0,0
0,0,2.92,21,1,0.0,0.0,0,1
1,1,4.41,0,1,0.0,0.0,0,1
0,0,9.44,15,0,43.689911396102545,4.192075723644861,0,0
0,0,3.12,0,0,0.0,0.0,0,1
1,1,9.43,15,0,33.6,3.0,0,0
1,1,9.43,18,1,79.0,6.1,0,0
0,0,7.13,20,0,6.5,0.5,0,1
0,0,4.1,0,0,0.0,0.0,5,1
0,0,4.75,14,0,2.7,0.7,0,1
1,1,9.42,24,2,5.6,0.4,0,0
